"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-09,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,25755,210,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1056,3,1314.14285714286,5.71428571428571,-924,-1,31.2857142857142,-0.142857142857142,2759631,"LT","LTU","Europe","Lithuania","2020-11-09",25755,1056,1314.143,210,3,5.714,9460.781,387.909,482.734,77.141,1.102,2.099,1.38,NA,NA,NA,NA,NA,NA,NA,NA,9147,1068259,392.412,3.36,10723,3.939,0.123,8.2,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/11/09","LT",2794184,8980,41,20955,120,24699,207,22283,22863,0.00883943219201026,0.00321381841711212,0.00797477904103667,0.00818235305906841,"2020/11/09","LT",2759631,1056,3,25755,210,28038.028073268,27729.0091720564,28350.4907571519,0,11334.3196295923,15361.1791560839,0.0101600641800545,0.010048085839033,0.0102732904352618,0,0.00410718665995283,0.00556638882375357,"2020/11/09","LT",2759631,1056,3,25860,210,27971.0144927536,869.565217391304,11956.5217391304,14782.6086956522,0.00937081805502257,7.60971303772135e-05,0.0101357806506571,0.0003151019891396,0.0043326523506695,0.00535673381537321,"2020-W46","2020-11-09","LT","Lithuania",NA,16.3196124521506,2.18310605171313,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-09",-44,4,19,-35,-32,10
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-10,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,26841,221,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1086,11,1341.14285714286,6.57142857142857,30,8,27,0.857142857142857,2759631,"LT","LTU","Europe","Lithuania","2020-11-10",26841,1086,1341.143,221,11,6.571,9859.71,398.929,492.652,81.182,4.041,2.414,1.36,NA,NA,NA,NA,NA,NA,NA,NA,12450,1080709,396.985,4.573,11233,4.126,0.119,8.4,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/10","LT",2759631,1086,11,26841,221,28936.5139254778,28630.6529570211,29245.6424034867,775.113824834767,10825.6052581093,15762.6207352045,0.0104856460611864,0.0103748120516914,0.0105976641092547,0.000280875894217295,0.00392284521304092,0.00571185811987347,"2020/11/10","LT",2759631,1086,11,26946,221,28405.7971014493,434.782608695652,11376.8115942029,14927.5362318841,0.00976434892925902,8.00831705398294e-05,0.0102933316452269,0.0001575509945698,0.00412258435790977,0.00540925081356314,"2020-W46","2020-11-10","LT","Lithuania",NA,16.3196124521506,2.18310605171313,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-10",-42,13,10,-34,-31,10
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-11,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,28262,235,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1421,14,1452.85714285714,7.57142857142857,335,3,111.714285714286,1,2759631,"LT","LTU","Europe","Lithuania","2020-11-11",28262,1421,1452.857,235,14,7.571,10381.697,521.987,533.689,86.324,5.143,2.781,1.35,NA,NA,NA,NA,NA,NA,NA,NA,12696,1093405,401.649,4.664,11295,4.149,0.129,7.8,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/11","LT",2759631,1421,14,28262,235,30488.1526205263,30181.5983077063,30797.8206036611,1613.32470873598,11412.0451907799,16787.0214531829,0.0110479091663075,0.0109368239114963,0.0111601227133849,0.000584616098578389,0.00413535186073061,0.00608306742937112,"2020/11/11","LT",2759631,1421,14,28367,235,29637.6811594203,1231.88405797102,11956.5217391304,15724.6376811594,0.0102792728448115,8.5156312564977e-05,0.0107397261298414,0.000446394484614434,0.0043326523506695,0.00569809430360777,"2020-W46","2020-11-11","LT","Lithuania",NA,16.3196124521506,2.18310605171313,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-11",-41,12,18,-34,-31,10
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-12,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,29812,244,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1550,9,1531.57142857143,8.28571428571429,129,-5,78.7142857142858,0.714285714285715,2759631,"LT","LTU","Europe","Lithuania","2020-11-12",29812,1550,1531.571,244,9,8.286,10951.07,569.373,562.604,89.63,3.306,3.044,1.33,NA,NA,1092,401.133,NA,NA,NA,NA,14561,1107966,406.998,5.349,11559,4.246,0.133,7.5,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/12","LT",2759631,1550,9,29812,244,31460.708015733,31153.7337705864,31770.7070407624,972.555395206742,10959.2221935145,16809.5880397231,0.0114003314268223,0.0112890940022729,0.0115126649326531,0.000352422260514809,0.00397126361948915,0.00609124482212409,"2020/11/12","LT",2759631,1550,9,29917,244,31304.347826087,1666.66666666666,12971.0144927536,16594.2028985507,0.0108409421404528,8.84176181525718e-05,0.0113436716090256,0.000603945479184233,0.00470027133799904,0.00601319629274737,"2020-W46","2020-11-12","LT","Lithuania",1092,16.3196124521506,2.18310605171313,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-12",-43,12,-3,-34,-32,11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-13,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,31878,253,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,2066,9,1590.14285714286,8.71428571428571,516,0,58.5714285714284,0.428571428571427,2759631,"LT","LTU","Europe","Lithuania","2020-11-13",31878,2066,1590.143,253,9,8.714,11709.99,758.92,584.119,92.936,3.306,3.201,1.32,NA,NA,1205,442.642,NA,NA,NA,NA,14579,1122545,412.353,5.355,11545,4.241,0.138,7.3,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/13","LT",2759631,2066,9,31878,253,32904.4178157328,32592.4528516506,33219.3688127859,1443.70979999984,12095.415474572,17462.2440646536,0.0119234846310006,0.0118104387331678,0.0120376125695015,0.000523153204178326,0.00438298289683366,0.00632774601555556,"2020/11/13","LT",2759631,2066,9,31983,253,32536.231884058,1231.88405797102,13260.8695652174,17536.231884058,0.0115895929564496,9.16789237401667e-05,0.01179006609364,0.000446394484614434,0.0048053053343789,0.00635455678098194,"2020-W46","2020-11-13","LT","Lithuania",1205,16.3196124521506,2.18310605171313,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-13",-45,12,-2,-33,-31,11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-14,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,33387,266,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1509,13,1524,9,-557,4,-66.1428571428571,0.285714285714286,2759631,"LT","LTU","Europe","Lithuania","2020-11-14",33387,1509,1524,266,13,9,12264.302,554.313,559.823,97.712,4.775,3.306,1.3,NA,NA,NA,NA,NA,NA,NA,NA,9138,1131683,415.71,3.357,11331,4.162,0.134,7.4,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/14","LT",2759631,1509,13,33387,266,34199.7989900951,33888.1709225867,34514.2927198631,1295.38117436224,12887.7101978025,18199.6929966096,0.0123928883934465,0.0122799645759113,0.0125068506332416,0.000469403762445864,0.00467008458659964,0.00659497338470598,"2020/11/14","LT",2759631,1509,13,33492,266,34130.4347826087,1594.20289855072,14057.9710144928,18913.0434782609,0.012136405193303,9.63896984778037e-05,0.0123677530737293,0.000577686980089267,0.00509414882442354,0.00685346826378631,"2020-W46","2020-11-14","LT","Lithuania",NA,16.3196124521506,2.18310605171313,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-14",-45,11,13,-31,-9,4
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-15,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,34758,277,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1371,11,1437,10,-138,-2,-87,1,2759631,"LT","LTU","Europe","Lithuania","2020-11-15",34758,1371,1437,277,11,10,12767.922,503.62,527.864,101.753,4.041,3.673,1.28,NA,NA,NA,NA,59.43,21.831,444.267,163.196,6385,1138068,418.055,2.345,11279,4.143,0.127,7.8,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/15","LT",2759631,1371,11,34758,277,35005.7209021862,34696.6985897103,35317.4954877453,805.921912091078,13073.9038472681,18240.3264448229,0.0126849281306762,0.0125729485535241,0.01279790504156,0.000292039737229752,0.00473755507430817,0.00660969761711726,"2020/11/15","LT",2759631,1371,11,34863,277,34927.5362318841,797.10144927536,14275.3623188406,18913.0434782609,0.01263321074448,0.00010037573864042,0.0126565965637739,0.000288843490044633,0.00517292432170844,0.00685346826378631,"2020-W46","2020-11-15","LT","Lithuania",NA,16.3196124521506,2.18310605171313,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-15",-47,7,26,-35,-12,3
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-16,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,35911,285,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1153,8,1450.85714285714,10.7142857142857,-218,-3,13.8571428571429,0.714285714285714,2759631,"LT","LTU","Europe","Lithuania","2020-11-16",35911,1153,1450.857,285,8,10.714,13191.463,423.54,532.954,104.691,2.939,3.936,1.27,NA,NA,NA,NA,NA,NA,NA,NA,9379,1147447,421.5,3.445,11313,4.156,0.128,7.8,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/11/16","LT",2794184,10059,70,30373,186,34758,277,32123,32889,0.012439409859909,0.00359997766789875,0.0114963796228165,0.0117705204811136,"2020/11/16","LT",2759631,1153,8,35911,285,35166.3632078567,34862.6581042463,35472.714030267,160.642305670539,12756.8401156453,17117.1405541757,0.0127431396472415,0.0126330868526431,0.0128541511637849,5.82115165652723e-05,0.00462266154991202,0.00620269179255333,"2020/11/16","LT",2759631,1153,8,36016,285,35724.6376811594,797.101449275367,14057.9710144928,18695.652173913,0.0130510202269796,0.000103274676940504,0.0129454400538186,0.000288843490044636,0.00509414882442354,0.00677469276650141,"2020-W47","2020-11-16","LT","Lithuania",NA,23.3699713404701,2.61256953729604,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-16",-43,6,4,-37,-33,10
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-17,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,36876,299,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,965,14,1433.57142857143,11.1428571428571,-188,6,-17.2857142857142,0.428571428571429,2759631,"LT","LTU","Europe","Lithuania","2020-11-17",36876,965,1433.571,299,14,11.143,13545.943,354.481,526.605,109.834,5.143,4.093,1.26,NA,NA,NA,NA,NA,NA,NA,NA,12749,1160196,426.184,4.683,11355,4.171,0.126,7.9,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/17","LT",2759631,965,14,36876,299,35865.6312608744,35567.1619891603,36166.6051998482,699.268053017688,12954.4664194566,16789.523831128,0.0129965315148563,0.01288837601446,0.0131055946247336,0.000253391867614796,0.00469427485756487,0.00608397420927943,"2020/11/17","LT",2759631,965,14,36981,299,36666.6666666667,942.028985507241,13260.8695652174,18985.5072463768,0.0134007046594273,0.000108347818965652,0.0132868005420531,0.000341360488234565,0.0048053053343789,0.00687972676288127,"2020-W47","2020-11-17","LT","Lithuania",NA,23.3699713404701,2.61256953729604,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-17",-43,9,-6,-36,-32,11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-18,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,38810,323,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1934,24,1506.85714285714,12.5714285714286,969,10,73.2857142857142,1.42857142857143,2759631,"LT","LTU","Europe","Lithuania","2020-11-18",38810,1934,1506.857,323,24,12.571,14256.375,710.431,553.525,118.65,8.816,4.618,1.26,NA,NA,1,0.367,NA,NA,NA,NA,12679,1172875,430.841,4.657,11353,4.17,0.133,7.5,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/18","LT",2759631,1934,24,38810,323,38698.0086389773,38394.4928537974,39003.9237742984,2832.37737810287,14311.3736799346,18196.5228167587,0.0140228924225656,0.0139129082307734,0.0141337460603604,0.00102636090770935,0.00518597366094763,0.00659382461523251,"2020/11/18","LT",2759631,1934,24,38915,323,37608.6956521739,942.028985507248,12898.5507246377,19275.3623188406,0.0141015229934727,0.000117044633865905,0.0136281610302877,0.000341360488234568,0.00467401283890407,0.00698476075926114,"2020-W47","2020-11-18","LT","Lithuania",1,23.3699713404701,2.61256953729604,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-18",-44,8,-5,-38,-32,11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-19,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,40492,341,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1682,18,1525.71428571429,13.8571428571429,-252,-6,18.8571428571429,1.28571428571429,2759631,"LT","LTU","Europe","Lithuania","2020-11-19",40492,1682,1525.714,341,18,13.857,14874.236,617.862,560.452,125.262,6.612,5.09,1.26,NA,NA,1,0.367,NA,NA,NA,NA,14615,1187490,436.21,5.369,11361,4.173,0.134,7.4,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/19","LT",2759631,1682,18,40492,341,40545.1058322555,40239.8262333401,40852.7014360405,1847.09719327821,13762.8166702072,19736.1034910946,0.0146922200222622,0.014581596682071,0.014803682606856,0.000669327599696558,0.00498719454528782,0.00715171828809525,"2020/11/19","LT",2759631,1682,18,40597,341,37608.6956521739,0,11739.1304347826,18333.3333333333,0.0147110247710654,0.000123567245041094,0.0136281610302877,0,0.0042538768533846,0.00664340027102657,"2020-W47","2020-11-19","LT","Lithuania",1,23.3699713404701,2.61256953729604,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-19",-44,7,-10,-35,-32,11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-20,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,42757,357,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,2265,16,1554.14285714286,14.8571428571429,583,-2,28.4285714285713,1,2759631,"LT","LTU","Europe","Lithuania","2020-11-20",42757,2265,1554.143,357,16,14.857,15706.256,832.02,570.895,131.14,5.877,5.458,1.26,NA,NA,NA,NA,NA,NA,NA,NA,14849,1202339,441.664,5.455,11399,4.187,0.136,7.3,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/20","LT",2759631,2265,16,42757,357,42693.9014428682,42383.1996658763,43006.8809052399,2148.79561061277,14594.1873559127,21381.8126505757,0.0154708732590945,0.0153582850989412,0.0155842867779206,0.000778653236832307,0.00528845608558272,0.00774806945224768,"2020/11/20","LT",2759631,2265,16,42862,357,40869.5652173913,3260.86956521739,13768.115942029,20797.1014492754,0.0155317866772768,0.000129365121641263,0.0148097934895612,0.0011816324592735,0.00498911482804367,0.00753618924025544,"2020-W47","2020-11-20","LT","Lithuania",NA,23.3699713404701,2.61256953729604,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-20",-44,14,3,-32,-30,10
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-21,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,44740,374,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1983,17,1621.85714285714,15.4285714285714,-282,1,67.7142857142858,0.571428571428571,2759631,"LT","LTU","Europe","Lithuania","2020-11-21",44740,1983,1621.857,374,17,15.429,16434.687,728.431,595.769,137.384,6.245,5.667,1.25,NA,NA,NA,NA,NA,NA,NA,NA,11633,1213972,445.938,4.273,11756,4.318,0.138,7.2,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/21","LT",2759631,1983,17,44740,374,44611.4767255751,44297.7164471304,44927.4593649048,1917.57528270684,16511.7626386196,22679.6596706571,0.0161657398128862,0.0160520433518577,0.0162802415848006,0.000694866553791736,0.00598332263937446,0.00821836675651819,"2020/11/21","LT",2759631,1983,17,44845,374,42753.6231884058,1884.0579710145,14782.6086956522,22101.4492753623,0.0162503610084102,0.000135525365528942,0.0154925144660304,0.000682720976469135,0.00535673381537321,0.00800884222396484,"2020-W47","2020-11-21","LT","Lithuania",NA,23.3699713404701,2.61256953729604,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-21",-44,10,16,-32,-9,4
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-22,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,47047,386,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,2307,12,1755.57142857143,15.5714285714286,324,-5,133.714285714286,0.142857142857142,2759631,"LT","LTU","Europe","Lithuania","2020-11-22",47047,2307,1755.571,386,12,15.571,17282.135,847.448,644.887,141.792,4.408,5.72,1.24,NA,NA,NA,NA,71.122,26.126,636.199,233.7,5064,1219036,447.798,1.86,11567,4.249,0.152,6.6,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/22","LT",2759631,2307,12,47047,386,46160.0098929846,45842.6726895079,46479.5438030406,1548.5331674095,17285.1819811943,23750.4868007731,0.0167268775763805,0.0166118849547305,0.0168426662126352,0.000561137763494286,0.00626358450865145,0.00860639947905105,"2020/11/22","LT",2759631,2307,12,47152,386,44275.3623188406,1521.73913043478,15869.5652173913,22608.6956521739,0.017086342340697,0.000139873772979069,0.0160439429470247,0.000551428480994301,0.00575061130179771,0.00819265171762961,"2020-W47","2020-11-22","LT","Lithuania",NA,23.3699713404701,2.61256953729604,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-22",-51,0,-24,-43,-16,5
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-23,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,48226,392,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1179,6,1759.28571428571,15.2857142857143,-1128,-6,3.71428571428555,-0.285714285714285,2759631,"LT","LTU","Europe","Lithuania","2020-11-23",48226,1179,1759.286,392,6,15.286,17715.226,433.091,646.252,143.996,2.204,5.615,1.23,NA,NA,1629,598.393,NA,NA,NA,NA,9490,1228526,451.284,3.486,11583,4.255,0.152,6.6,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/11/23","LT",2794184,12289,109,41862,292,47047,386,44173,45115,0.016837473838516,0.00439806397860699,0.0158089087905449,0.0161460376267275,"2020/11/23","LT",2759631,1179,6,48226,392,45814.6089878989,45503.0369530299,46128.3144437309,0,15671.8572724583,23248.8450515668,0.016601715587301,0.0164888120741613,0.0167153921824081,0,0.00567896841007306,0.00842462091908911,"2020/11/23","LT",2759631,1179,6,48331,392,45362.3188405797,1086.95652173913,15724.6376811594,21956.5217391304,0.0175135733726719,0.000142047976704132,0.0164378204334492,0.0003938774864245,0.00569809430360777,0.00795632522577491,"2020-W48","2020-11-23","LT","Lithuania",1629,22.4394671217071,3.22097614187183,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-23",-43,4,-8,-38,-33,11
